name,NComp,Phase,dev_NdValence,maxdiff_AtomicWeight,maxdiff_Electronegativity,MixingEntropy,mean_NsValence,mean_CovalentRadius,frac_pValence,maxdiff_NUnfilled,mean_NValance,mean_MeltingT,mean_DeltaHf,min_NpUnfilled
Sc1.0Ti0.33,2,BCC,0.431922003,2.911088,0.18,4.658007011,2,167.518797,0,1,3.248120301,1845.511278,5.969811747,0
Ta0.33Ti1.0,2,BCC,0.431922003,133.08088,0.04,4.658007011,2,162.481203,0,1,7.721804511,2275.714286,0.746226468,0
Ta0.33V1.0,2,BCC,4.44E-16,130.00638,0.13,4.658007011,2,157.2180451,0,0,8.473684211,2457.669173,-0.746226468,0
Ta0.33W1.0,2,BCC,0.431922003,2.89212,0.86,4.658007011,2,163.9849624,0,1,19.7518797,3594.511278,-5.223585279,0
Ta0.33Zr1.0,2,BCC,0.431922003,89.72388,0.17,4.658007011,2,173.7593985,0,1,7.721804511,2416.315789,2.238679405,0
Ta1.0Ti1.0,2,BCC,0.5,133.08088,0.04,5.762825659,2,165,0,1,11.5,2615.5,1,0
Ta1.0V1.0,2,BCC,0,130.00638,0.13,5.762825659,2,161.5,0,0,12,2736.5,-1,0
Ta1.0W1.0,2,BCC,0.5,2.89212,0.86,5.762825659,2,166,0,1,19.5,3492.5,-7,0
Ta1.0Zr1.0,2,BCC,0.5,89.72388,0.17,5.762825659,2,172.5,0,1,11.5,2709,3,0
Ta1.0Ti0.33,2,BCC,0.431922003,133.08088,0.04,4.658007011,2,167.518797,0,1,15.27819549,2955.285714,0.746226468,0
Ta1.0V0.33,2,BCC,4.44E-16,130.00638,0.13,4.658007011,2,165.7819549,0,0,15.52631579,3015.330827,-0.746226468,0
Ta1.0W0.33,2,BCC,0.431922003,2.89212,0.86,4.658007011,2,168.0150376,0,1,19.2481203,3390.488722,-5.223585279,0
Ta1.0Zr0.33,2,BCC,0.431922003,89.72388,0.17,4.658007011,2,171.2406015,0,1,15.27819549,3001.684211,2.238679405,0
Tb1.0Th0.33,2,BCC,0.863844007,73.11271,0.09,4.658007011,2,196.9774436,0,3,9.263157895,1726.759398,0.746226468,0
Th0.33Zr1.0,2,BCC,0,140.81406,0.03,4.658007011,2,182.6917293,0,0,4,2101.947368,2.984905874,0
Th1.0Zr1.0,2,BCC,0,140.81406,0.03,5.762825659,2,190.5,0,0,4,2075.5,4,0
Th1.0Zr0.33,2,BCC,0,140.81406,0.03,4.658007011,2,198.3082707,0,0,4,2049.052632,2.984905874,0
Ti0.33U1.0,2,BCC,0.431922003,190.16191,0.16,4.658007011,2,187.0676692,0,12,5.503759398,1540.24812,1.492452937,0
Ti0.33V1.0,2,BCC,0.431922003,3.0745,0.09,4.658007011,2,154.7368421,0,1,4.751879699,2122.954887,-1.492452937,0
Ti0.33W1.0,2,BCC,0.863844007,135.973,0.82,4.658007011,2,161.5037594,0,2,16.03007519,3259.796992,-4.477358811,0
Ti1.0U1.0,2,BCC,0.5,190.16191,0.16,5.762825659,2,178,0,12,5,1674.5,2,0
Ti1.0V1.0,2,BCC,0.5,3.0745,0.09,5.762825659,2,156.5,0,1,4.5,2062,-2,0
Ti1.0W1.0,2,BCC,1,135.973,0.82,5.762825659,2,161,0,2,12,2818,-6,0
Ti1.0U0.33,2,BCC,0.431922003,190.16191,0.16,4.658007011,2,168.9323308,0,12,4.496240602,1808.75188,1.492452937,0
Ti1.0V0.33,2,BCC,0.431922003,3.0745,0.09,4.658007011,2,158.2631579,0,1,4.248120301,2001.045113,-1.492452937,0
Ti1.0W0.33,2,BCC,0.863844007,135.973,0.82,4.658007011,2,160.4962406,0,2,7.969924812,2376.203008,-4.477358811,0
U0.33Zr1.0,2,BCC,0.431922003,146.80491,0.05,4.658007011,2,180.2105263,0,12,4.496240602,1949.353383,-2.238679405,0
U1.0Zr1.0,2,BCC,0.5,146.80491,0.05,5.762825659,2,185.5,0,12,5,1768,-3,0
U1.0Zr0.33,2,BCC,0.431922003,146.80491,0.05,4.658007011,2,190.7894737,0,12,5.503759398,1586.646617,-2.238679405,0
V0.11Zr1.0,2,BCC,0.298795026,40.2825,0.3,2.686244842,2,172.8198198,0,1,4.099099099,2133.45045,-1.428455483,0
V0.33W1.0,2,BCC,0.431922003,132.8985,0.73,4.658007011,2,159.7669173,0,1,16.27819549,3319.842105,-0.746226468,0
V1.0W1.0,2,BCC,0.5,132.8985,0.73,5.762825659,2,157.5,0,1,12.5,2939,-1,0
V1.0W0.33,2,BCC,0.431922003,132.8985,0.73,4.658007011,2,155.2330827,0,1,8.721804511,2558.157895,-0.746226468,0
Ag0.05Rh1.0,2,FCC,0.42591771,4.9627,0.35,1.591666097,1,142.1428571,0,2,9.095238095,2189.282381,1.814058957,0
Ag0.33Au1.0,2,FCC,0,89.098369,0.61,4.658007011,1,138.2330827,0,0,21.52631579,1311.922481,-4.477358811,0
Ag0.33Pd1.0,2,FCC,0,1.4482,0.27,4.658007011,0.248120301,140.4887218,0,1,10.2481203,1680.884887,-5.223585279,0
Ag1.0Au1.0,2,FCC,0,89.098369,0.61,5.762825659,1,140.5,0,0,18,1286.13,-6,0
Ag1.0Pd1.0,2,FCC,0,1.4482,0.27,5.762825659,0.5,142,0,1,10.5,1531.49,-7,0
Ag1.0Cd0.54,2,FCC,0,4.5428,0.24,5.386205662,1.350649351,144.6493506,0,1,11.35064935,1010.265455,-1.821555068,0
Ag1.0Li0.67,2,FCC,4.901408845,100.9272,0.95,5.599431335,1,138.1796407,0,0,6.988023952,921.4983832,-15.37523755,0
Ag1.0Au0.33,2,FCC,0,89.098369,0.61,4.658007011,1,142.7669173,0,0,14.47368421,1260.337519,-4.477358811,0
Ag1.0Pd0.33,2,FCC,0,1.4482,0.27,4.658007011,0.751879699,143.5112782,0,1,10.7518797,1382.095113,-5.223585279,0
Ag1.0Zn0.43,2,FCC,0,42.4882,0.28,5.083642309,1.300699301,138.0839161,0,1,11.3006993,1071.875804,-3.3644677,0
Ag1.0In0.18,2,FCC,0,6.9498,0.15,3.55085835,1.152542373,144.5423729,0.013493253,4,11.30508475,1112.105932,-1.034185579,0
Ag1.0Zn0.18,2,FCC,0,42.4882,0.28,3.55085835,1.152542373,141.4915254,0,1,11.15254237,1152.213898,-2.068371158,0
Ag1.0Cd0.25,2,FCC,0,4.5428,0.24,4.160345749,1.2,144.8,0,1,11.2,1106.788,-1.28,0
Ag1.0Li0.25,2,FCC,4,100.9272,0.95,4.160345749,1,141.6,0,0,9,1078.682,-10.24,0
Ag1.0Mg0.25,2,FCC,4,83.5632,0.62,4.160345749,1.2,144.2,0,1,9.2,1172.544,-6.4,0
Ag1.0Mn0.25,2,FCC,2,52.930155,0.38,4.160345749,1.2,143.8,0,4,10.2,1291.744,8.32,0
Ag1.0Pt0.25,2,FCC,0.4,87.2158,0.35,4.160345749,1,143.2,0,1,13.6,1396.224,-0.64,0
Ag1.0Al0.11,2,FCC,2.987950262,80.8866614,0.32,2.686244842,1.099099099,142.6216216,0.009708738,4,10.20720721,1205.055586,-1.428455483,0
Ag1.0Mg0.11,2,FCC,2.987950262,83.5632,0.62,2.686244842,1.099099099,144.6036036,0,1,10.10810811,1204.018018,-3.571138706,0
Ag1.0Mn0.11,2,FCC,1.493975131,52.930155,0.38,2.686244842,1.099099099,144.4054054,0,4,10.6036036,1263.081081,4.642480318,0
Ag1.0Pt0.11,2,FCC,0.298795026,87.2158,0.35,2.686244842,1,144.1081081,0,1,12.28828829,1314.85045,-0.357113871,0
Al0.05Co1.0,2,FCC,1.490711985,31.9516564,0.27,1.591666097,2,125.7619048,0.005464481,2,8.714285714,1728.260476,-3.446712018,0
Al0.09Pt1.0,2,FCC,2.47706422,168.1024614,0.67,2.369480799,1.082568807,134.7614679,0.003708282,3,22.26605505,1949.919541,-13.33221109,0
Al0.18Cu1.0,2,FCC,3.595458209,36.5644614,0.29,3.55085835,1.152542373,130.3220339,0.01559792,4,9.779661017,1293.046271,-0.517092789,0
Al0.11Ni1.0,2,FCC,2.390360209,31.7118614,0.3,2.686244842,2,123.7027027,0.010648596,3,9.306306306,1649.262793,-7.856505154,0
Al0.11Pd1.0,2,FCC,2.987950262,79.4384614,0.59,2.686244842,0.198198198,137.2162162,0.010648596,5,9.306306306,1739.397928,-16.42723805,0
Al0.25Co1.0Cr1.0Fe1.0Ni1.0,5,FCC,1.874985582,31.9516564,0.3,12.70766391,1.764705882,129.7058824,0.007407407,4,7.941176471,1816.557059,-6.75432526,0
Al0.38Co1.0Cr1.0Fe1.0Ni1.0,5,FCC,2.118741143,31.9516564,0.3,12.9781072,1.771689498,129.4474886,0.011130639,4,7.794520548,1790.346712,-8.039865724,0
Al1.0Zn0.25,2,FCC,4,38.3984614,0.04,4.160345749,2,121.2,0.166666667,5,4.8,885.312,0.64,0
Al1.0Li0.05,2,FCC,0,20.0405386,0.63,1.591666097,1.952380952,121.3333333,0.327868852,4,2.904761905,910.6233333,-0.725623583,0
Al1.0Mg0.05,2,FCC,0,2.6765386,0.3,1.591666097,2,121.952381,0.322580645,5,2.952380952,932.9714286,-0.362811791,0
Al1.0Zn0.11,2,FCC,2.987950262,38.3984614,0.04,2.686244842,2,121.0990991,0.231481481,5,3.891891892,909.6079279,0.357113871,0
Au0.33Cu1.0,2,FCC,0,133.420569,0.64,4.658007011,1,132.9924812,0,0,14.47368421,1352.698421,-6.716038216,0
Au0.33Pd1.0,2,FCC,0,90.546569,0.34,4.658007011,0.248120301,138.2556391,0,1,13.72180451,1706.292406,0,0
Au1.0V0.89,2,FCC,3.494067086,146.025069,0.91,5.74873643,1.470899471,144.005291,0,6,15.58201058,1735.555556,-18.9356401,0
Au1.0Cu1.0,2,FCC,0,133.420569,0.64,5.762825659,1,134,0,0,18,1347.55,-9,0
Au1.0Pd1.0,2,FCC,0,90.546569,0.34,5.762825659,0.5,137.5,0,1,17.5,1582.69,0,0
Au1.0V0.41,2,FCC,3.178856004,146.025069,0.91,5.012084358,1.290780142,140.9432624,0,6,19.18439716,1583.234043,-15.67325587,0
Au1.0Cu0.33,2,FCC,0,133.420569,0.64,4.658007011,1,135.0075188,0,0,21.52631579,1342.401579,-6.716038216,0
Au1.0Fe0.43,2,FCC,1.834248538,141.121569,0.71,5.083642309,1.300699301,134.7972028,0,3,19.88811189,1479.762238,6.7289354,0
Au1.0Fe0.18,2,FCC,1.438183284,141.121569,0.71,3.55085835,1.152542373,135.3898305,0,3,22.40677966,1409.584746,4.136742315,0
Au1.0Li0.18,2,FCC,3.595458209,190.025569,1.56,3.55085835,1,134.779661,0,0,21.33898305,1202.537458,-19.13243321,0
Au1.0Pt0.18,2,FCC,0.359545821,1.882569,0.26,3.55085835,1,136,0,1,24.84745763,1444.730508,2.068371158,0
Au1.0Cr0.25,2,FCC,2,144.970469,0.88,4.160345749,1,136.6,0,5,21.2,1505.864,0,0
Au1.0Ni0.25,2,FCC,0.8,138.273169,0.63,4.160345749,1.2,133.6,0,1,22,1415.464,4.48,0
Au1.0Ta0.05,2,FCC,1.490711985,16.018689,1.04,1.591666097,1.047619048,137.6190476,0,6,24.71428571,1430.314286,-5.804988662,0
Au1.0Cr0.11,2,FCC,1.493975131,144.970469,0.88,2.686244842,1,136.2972973,0,5,23.11711712,1420.837838,0,0
Au1.0Mn0.11,2,FCC,1.493975131,142.028524,0.99,2.686244842,1.099099099,136.2972973,0,4,23.21621622,1355.333333,-3.928252577,0
Au1.0Nb0.11,2,FCC,1.792770157,104.060189,0.94,2.686244842,1,138.7747748,0,6,23.01801802,1477.324324,-11.42764386,0
Au1.0Ni0.11,2,FCC,0.597590052,138.273169,0.63,2.686244842,1.099099099,134.8108108,0,1,23.51351351,1376.045045,2.499797094,0
Au1.0V0.11,2,FCC,2.091565183,146.025069,0.91,2.686244842,1.099099099,137.6846847,0,6,23.01801802,1421.135135,-6.785163542,0
Au1.0Zn0.11,2,FCC,0,131.586569,0.89,2.686244842,1.099099099,134.6126126,0,1,23.71171171,1273.445766,-5.71382193,0
Ca0.33Yb1.0,2,FCC,0,132.976,0.26,4.658007011,2,184.2706767,0,0,12.52631579,1097.706767,0,0
Ca1.0Yb1.0,2,FCC,0,132.976,0.26,5.762825659,2,181.5,0,0,9,1103.5,0,0
Co0.33Fe1.0,2,FCC,0.431922003,3.088195,0.05,4.658007011,2,130.5112782,0,1,8.248120301,1800.330827,-0.746226468,0
Co0.33Ni1.0,2,FCC,0.431922003,0.239795,0.03,4.658007011,2,124.4962406,0,1,9.751879699,1737.924812,0,0
Co0.33Pd1.0,2,FCC,1.29576601,47.486805,0.32,4.658007011,0.496240602,135.7744361,0,3,9.751879699,1813.150376,-0.746226468,0
Co0.33Pt1.0,2,FCC,0.863844007,136.150805,0.4,4.658007011,1.248120301,133.518797,0,1,20.27819549,1973.56391,-5.223585279,0
Co0.33Rh1.0,2,FCC,0.431922003,43.972305,0.4,4.658007011,1.248120301,138.0300752,0,0,9,2120.631579,-1.492452937,0
Co0.25Ir1.0,2,FCC,8.88E-16,133.283805,0.32,4.160345749,2,138,0,0,20.2,2544.8,-1.92,0
Co1.0Fe1.0,2,FCC,0.5,3.088195,0.05,5.762825659,2,129,0,1,8.5,1789.5,-1,0
Co1.0Ni1.0,2,FCC,0.5,0.239795,0.03,5.762825659,2,125,0,1,9.5,1748,0,0
Co1.0Pd1.0,2,FCC,1.5,47.486805,0.32,5.762825659,1,132.5,0,3,9.5,1798.025,-1,0
Co1.0Pt1.0,2,FCC,1,136.150805,0.4,5.762825659,1.5,131,0,1,16.5,1904.7,-7,0
Co1.0Rh1.0,2,FCC,0.5,43.972305,0.4,5.762825659,1.5,134,0,0,9,2002.5,-2,0
Co1.0Fe0.33,2,FCC,0.431922003,3.088195,0.05,4.658007011,2,127.4887218,0,1,8.751879699,1778.669173,-0.746226468,0
Co1.0Ni0.33,2,FCC,0.431922003,0.239795,0.03,4.658007011,2,125.5037594,0,1,9.248120301,1758.075188,0,0
Co1.0Pd0.33,2,FCC,1.29576601,47.486805,0.32,4.658007011,1.503759398,129.2255639,0,3,9.248120301,1782.899624,-0.746226468,0
Co1.0Pt0.33,2,FCC,0.863844007,136.150805,0.4,4.658007011,1.751879699,128.481203,0,1,12.72180451,1835.83609,-5.223585279,0
Co1.0Rh0.33,2,FCC,0.431922003,43.972305,0.4,4.658007011,1.751879699,129.9699248,0,0,9,1884.368421,-1.492452937,0
Co1.0Cr0.43,2,FCC,0.917124269,6.937095,0.22,5.083642309,1.699300699,129.9090909,0,3,8.097902098,1891.888112,-3.3644677,0
Co1.0Cr0.18,2,FCC,0.719091642,6.937095,0.22,3.55085835,1.847457627,127.9830508,0,3,8.542372881,1830.847458,-2.068371158,0
Co1.0Ga0.11,2,FCC,0.896385078,10.789805,0.07,2.686244842,2,125.6036036,0.0105465,2,9.396396396,1622.810901,-3.928252577,0
Co1.0Ge0.11,2,FCC,0.896385078,13.706805,0.13,2.686244842,2,125.4054054,0.020872865,1,9.495495495,1712.841441,-7.677948218,0
Co1.0Cr0.33Fe0.67Mn0.33Ni0.67,5,FCC,1.064456043,6.937095,0.36,12.64890335,1.89,129.7533333,0,4,8.45,1786.6,-3.492266667,0
Co1.0Cr0.75Fe1.0Mn0.75Ni1.0,5,FCC,1.154700538,6.937095,0.36,13.30216239,1.833333333,131.2222222,0,4,8.166666667,1795.833333,-4.074074074,0
Co0.8Cr1.0Fe0.8Mn0.2Ni0.8,5,FCC,1.154700538,6.937095,0.36,12.6298758,1.722222222,131.2222222,0,4,8.055555556,1869.277778,-4.074074074,0
Co0.67Cr0.67Fe0.33Mn0.33Ni1.0,5,FCC,1.257029125,6.937095,0.36,12.64890335,1.776666667,130.3266667,0,4,8.333333333,1824.02,-4.840488889,0
Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,5,FCC,1.166190379,6.937095,0.36,13.3808668,1.8,132,0,4,8,1801.2,-4.16,0
Co1.0Cr1.0Fe1.0Mo0.1Ni1.0,5,FCC,1.128295952,43.9639,0.5,12.19786503,1.731707317,130.8292683,0,4,8.195121951,1896.731707,-3.902439024,0
Co1.0Cr1.0Fe1.0Mo0.2Ni1.0,5,FCC,1.13688918,43.9639,0.5,12.56847688,1.714285714,131.3809524,0,4,8.142857143,1920.52381,-4.036281179,0
Co1.0Cr1.0Fe1.0Ni1.0,4,FCC,1.118033989,6.937095,0.25,11.52565132,1.75,130.25,0,4,8.25,1871.75,-3.75,0
Co1.0Cr1.0Fe1.0Ni1.0Pd1.0,5,FCC,1.720465053,54.4239,0.54,13.3808668,1.4,132,0,6,8.6,1863.01,-5.6,0
Co0.5Cr0.5Fe0.5Ni0.5Pd1.0,5,FCC,1.885618083,54.4239,0.54,12.97574634,1.166666667,133.1666667,0,6,8.833333333,1857.183333,-6.111111111,0
Co1.0Cr1.0Mn1.0Ni1.0,4,FCC,1.299038106,6.937095,0.36,11.52565132,1.75,132,0,4,8,1798.75,-5.5,0
Co1.0Cr1.0Ni1.0,3,FCC,1.247219129,6.937095,0.25,9.133862568,1.666666667,129.6666667,0,4,8.333333333,1892,-4.888888889,0
Co1.0Fe1.0Mn1.0Ni1.0,4,FCC,1.118033989,3.99515,0.36,11.52565132,2,130.25,0,3,8.5,1706.5,-4,0
Co1.0Fe1.0Ni1.0,3,FCC,0.816496581,3.088195,0.08,9.133862568,2,127.3333333,0,2,9,1769,-1.333333333,0
Co1.0Fe1.0Ni1.0Pd1.0,4,FCC,1.479019946,50.575,0.37,11.52565132,1.5,130.25,0,4,9.25,1783.7625,-2,0
Cr0.11Rh1.0,2,FCC,0.896385078,50.9094,0.62,2.686244842,1,141.7027027,0,3,8.702702703,2231.351351,-4.642480318,0
Cr0.33Pt1.0,2,FCC,1.727688014,143.0879,0.62,4.658007011,1,136.7443609,0,4,19.53383459,2075.789474,-17.90943524,0
Cr0.25Rh1.0,2,FCC,1.2,50.9094,0.62,4.160345749,1,141.4,0,3,8.4,2225.6,-8.32,0
Cr0.43Pd1.0,2,FCC,2.292810673,54.4239,0.54,5.083642309,0.300699301,139,0,6,8.797202797,1933.881119,-12.61675388,0
Cr1.0Pt1.0,2,FCC,2,143.0879,0.62,5.762825659,1,137.5,0,4,15,2110.7,-24,0
Cr1.0Fe1.0Ni1.0,3,FCC,1.247219129,6.6973,0.25,9.133862568,1.666666667,131.6666667,0,4,8,1906.333333,-4.444444444,0
Cu0.11Rh1.0,2,FCC,0.597590052,39.3595,0.38,2.686244842,1,141.009009,0,2,9.198198198,2149.869099,-0.714227741,0
Cu0.33Ni1.0,2,FCC,0.863844007,4.8526,0.01,4.658007011,1.751879699,125.9849624,0,1,10.2481203,1636.138421,2.984905874,0
Cu0.33Pd1.0,2,FCC,0,42.874,0.3,4.658007011,0.248120301,137.2631579,0,1,10.2481203,1711.363985,-10.44717056,0
Cu0.33Pt1.0,2,FCC,0.431922003,131.538,0.38,4.658007011,1,135.0075188,0,1,20.77443609,1871.777519,-8.954717621,0
Cu1.0Mn1.0,2,FCC,2.5,8.607955,0.35,5.762825659,1.5,135.5,0,4,9,1438.385,4,0
Cu1.0Ni1.0,2,FCC,1,4.8526,0.01,5.762825659,1.5,128,0,1,10.5,1542.885,4,0
Cu1.0Pd1.0,2,FCC,0,42.874,0.3,5.762825659,0.5,135.5,0,1,10.5,1592.91,-14,0
Cu1.0Pt1.0,2,FCC,0.5,131.538,0.38,5.762825659,1,134,0,1,17.5,1699.585,-12,0
Cu1.0Mn0.33,2,FCC,2.159610017,8.607955,0.35,4.658007011,1.248120301,133.7368421,0,4,10.0075188,1397.774436,2.984905874,0
Cu1.0Ni0.33,2,FCC,0.863844007,4.8526,0.01,4.658007011,1.248120301,130.0150376,0,1,10.7518797,1449.631579,2.984905874,0
Cu1.0Pd0.33,2,FCC,0,42.874,0.3,4.658007011,0.751879699,133.7368421,0,1,10.7518797,1474.456015,-10.44717056,0
Cu1.0Pt0.33,2,FCC,0.431922003,131.538,0.38,4.658007011,1,132.9924812,0,1,14.22556391,1527.392481,-8.954717621,0
Cu1.0Li0.18,2,FCC,3.595458209,56.605,0.92,3.55085835,1,131.3898305,0,0,9.474576271,1219.859492,-2.585463947,0
Cu1.0Rh0.25,2,FCC,0.8,39.3595,0.38,4.160345749,1,134,0,2,10.6,1533.616,-1.28,0
Fe0.18Pt1.0,2,FCC,1.078637463,139.239,0.45,3.55085835,1.152542373,135.3898305,0,2,21.55932203,2006.254237,-6.722206263,0
Fe0.33Ir1.0,2,FCC,0.431922003,136.372,0.37,4.658007011,2,138.7669173,0,1,19.27819549,2508.744361,-6.716038216,0
Fe0.33Ni1.0,2,FCC,0.863844007,2.8484,0.08,4.658007011,2,125.9849624,0,2,9.503759398,1748.593985,-1.492452937,0
Fe0.33Pd1.0,2,FCC,1.727688014,50.575,0.37,4.658007011,0.496240602,137.2631579,0,4,9.503759398,1823.819549,-2.984905874,0
Fe0.33Rh1.0,2,FCC,0.863844007,47.0605,0.45,4.658007011,1.248120301,139.518797,0,1,8.751879699,2131.300752,-3.731132342,0
Fe1.0Ir1.0,2,FCC,0.5,136.372,0.37,5.762825659,2,136.5,0,1,15.5,2275,-9,0
Fe1.0Mn1.0,2,FCC,0.5,0.906955,0.28,5.762825659,2,135.5,0,1,7.5,1665,0,0
Fe1.0Ni1.0,2,FCC,1,2.8484,0.08,5.762825659,2,128,0,2,9,1769.5,-2,0
Fe1.0Pd1.0,2,FCC,2,50.575,0.37,5.762825659,1,135.5,0,4,9,1819.525,-4,0
Fe1.0Ir0.33,2,FCC,0.431922003,136.372,0.37,4.658007011,2,134.2330827,0,1,11.72180451,2041.255639,-6.716038216,0
Fe1.0Mn0.33,2,FCC,0.431922003,0.906955,0.28,4.658007011,2,133.7368421,0,1,7.751879699,1738.548872,0,0
Fe1.0Ni0.33,2,FCC,0.863844007,2.8484,0.08,4.658007011,2,130.0150376,0,2,8.496240602,1790.406015,-1.492452937,0
Fe1.0Pd0.33,2,FCC,1.727688014,50.575,0.37,4.658007011,1.503759398,133.7368421,0,4,8.496240602,1815.230451,-2.984905874,0
Fe1.0Rh0.33,2,FCC,0.863844007,47.0605,0.45,4.658007011,1.751879699,134.481203,0,1,8.248120301,1916.699248,-3.731132342,0
Fe1.0Pt0.43,2,FCC,1.375686404,139.239,0.45,5.083642309,1.699300699,133.2027972,0,2,12.81118881,1880.281119,-10.93452003,0
Fe1.0Pt0.18,2,FCC,1.078637463,139.239,0.45,3.55085835,1.847457627,132.6101695,0,2,10.44067797,1846.145763,-6.722206263,0
Fe1.0Os0.11,2,FCC,8.88E-16,134.385,0.37,2.686244842,2,133.1891892,0,0,9.387387387,1959.153153,-1.428455483,0
Fe1.0Ru0.11,2,FCC,0.298795026,45.225,0.37,2.686244842,1.900900901,133.3873874,0,0,8,1889.882883,-1.785569353,0
Ir0.33Ni1.0,2,FCC,0.431922003,133.5236,0.29,4.658007011,2,128.2180451,0,1,13.22556391,1978.849624,-1.492452937,0
Ir0.33Pt1.0,2,FCC,0.863844007,2.867,0.08,4.658007011,1.248120301,137.2406015,0,1,23.7518797,2214.488722,0,0
Ir0.33Rh1.0,2,FCC,0.431922003,89.3115,0.08,4.658007011,1.248120301,141.7518797,0,0,12.47368421,2361.556391,0.746226468,0
Ir1.0Ni1.0,2,FCC,0.5,133.5236,0.29,5.762825659,2,132.5,0,1,16.5,2233.5,-2,0
Ir1.0Pt1.0,2,FCC,1,2.867,0.08,5.762825659,1.5,138.5,0,1,23.5,2390.2,0,0
Ir1.0Rh1.0,2,FCC,0.5,89.3115,0.08,5.762825659,1.5,141.5,0,0,16,2488,1,0
Ir1.0Ni0.33,2,FCC,0.431922003,133.5236,0.29,4.658007011,2,136.7819549,0,1,19.77443609,2488.150376,-1.492452937,0
Ir1.0Pt0.33,2,FCC,0.863844007,2.867,0.08,4.658007011,1.751879699,139.7593985,0,1,23.2481203,2565.911278,0,0
Ir1.0Rh0.33,2,FCC,0.431922003,89.3115,0.08,4.658007011,1.751879699,141.2481203,0,0,19.52631579,2614.443609,0.746226468,0
Ir1.0Ru0.43,2,FCC,8.88E-16,91.147,0,5.083642309,1.699300699,142.5034965,0,1,18.48951049,2699.307692,-0.841116925,0
Ir1.0Ru0.18,2,FCC,0,91.147,0,3.55085835,1.847457627,141.7627119,0,1,20.71186441,2718.864407,-0.517092789,0
Ir1.0W0.18,2,FCC,1.078637463,8.377,0.16,3.55085835,2,144.2033898,0,3,22.54237288,2884.830508,-8.273484631,0
Ir1.0Mo0.25,2,FCC,0.8,96.257,0.04,4.160345749,1.8,143.6,0,3,19.6,2770.4,-13.44,0
Ir1.0Pd0.25,2,FCC,1.2,85.797,0,4.160345749,1.6,140.6,0,3,20.4,2556.81,3.84,0
Ir1.0Ti0.05,2,FCC,1.064794275,144.35,0.66,1.591666097,2,141.9047619,0,5,22.0952381,2701,-10.34013605,0
Ir1.0Mo0.11,2,FCC,0.597590052,96.257,0.04,2.686244842,1.900900901,142.2882883,0,3,21.31531532,2754.558559,-7.499391283,0
Ir1.0Nb0.11,2,FCC,0.896385078,99.31062,0.6,2.686244842,1.900900901,143.2792793,0,4,21.21621622,2740.09009,-18.92703514,0
Ir1.0Pd0.11,2,FCC,0.896385078,85.797,0,2.686244842,1.801801802,140.8018018,0,3,21.71171171,2648.725676,2.142683224,0
Ir1.0Ta0.11,2,FCC,1.195180105,11.26912,0.7,2.686244842,2,143.8738739,0,4,22.6036036,2793.603604,-18.56992127,0
Ir1.0V0.11,2,FCC,1.195180105,141.2755,0.57,2.686244842,2,142.1891892,0,4,21.21621622,2683.900901,-12.1418716,0
Mo0.18Pd1.0,2,FCC,1.797729105,10.46,0.04,3.55085835,0.152542373,141.2881356,0,6,9.389830508,1990.957627,-7.756391841,0
Mo0.43Pd1.0,2,FCC,2.292810673,10.46,0.04,5.083642309,0.300699301,143.5104895,0,6,8.797202797,2149.181818,-12.61675388,0
Nb0.05Ni1.0,2,FCC,0.85183542,34.21298,0.31,1.591666097,1.952380952,125.9047619,0,5,9.761904762,1776.666667,-5.442176871,0
Nb0.11Rh1.0,2,FCC,1.195180105,9.99912,0.68,2.686244842,1,144.1801802,0,4,8.603603604,2287.837838,-16.42723805,0
Ni0.33Pd1.0,2,FCC,0.863844007,47.7266,0.29,4.658007011,0.496240602,135.2781955,0,2,10,1803.225564,0,0
Ni0.33Pt1.0,2,FCC,0.431922003,136.3906,0.37,4.658007011,1.248120301,133.0225564,0,0,20.52631579,1963.639098,-3.731132342,0
Ni0.33Rh1.0,2,FCC,0,44.2121,0.37,4.658007011,1.248120301,137.5338346,0,1,9.248120301,2110.706767,-0.746226468,0
Ni1.0Pd1.0,2,FCC,1,47.7266,0.29,5.762825659,1,131.5,0,2,10,1778.025,0,0
Ni1.0Pt1.0,2,FCC,0.5,136.3906,0.37,5.762825659,1.5,130,0,0,17,1884.7,-5,0
Ni1.0Rh1.0,2,FCC,0,44.2121,0.37,5.762825659,1.5,133,0,1,9.5,1982.5,-1,0
Ni1.0Pd0.33,2,FCC,0.863844007,47.7266,0.29,4.658007011,1.503759398,127.7218045,0,2,10,1752.824436,0,0
Ni1.0Pt0.33,2,FCC,0.431922003,136.3906,0.37,4.658007011,1.751879699,126.9774436,0,0,13.47368421,1805.760902,-3.731132342,0
Ni1.0Rh0.33,2,FCC,0,44.2121,0.37,4.658007011,1.751879699,128.4661654,0,1,9.751879699,1854.293233,-0.746226468,0
Ni1.0Zn0.33,2,FCC,0.863844007,6.6866,0.26,4.658007011,2,123.5037594,0,2,10.4962406,1471.11609,-6.716038216,0
Ni1.0Tc0.18,2,FCC,1.078637463,39.3066,0.01,3.55085835,2,127.5084746,0,3,9.542372881,1835.084746,0.517092789,0
Ni1.0V0.18,2,FCC,1.797729105,7.7519,0.28,3.55085835,2,128.4237288,0,5,9.237288136,1797.40678,-9.30767021,0
